t	v
1776.605	-51.44580948
1776.61	-51.40630355
1776.615	-51.36556599
1776.62	-51.32360845
1776.625	-51.28044091
1776.63	-51.23607176
1776.635	-51.19050767
1776.64	-51.14375362
1776.645	-51.09581288
1776.65	-51.04668699
1776.655	-50.99637576
1776.66	-50.94487728
1776.665	-50.89218789
1776.67	-50.8383022
1776.675	-50.78321309
1776.68	-50.72691172
1776.685	-50.66938747
1776.69	-50.61062802
1776.695	-50.55061929
1776.7	-50.48934544
1776.705	-50.42678886
1776.71	-50.36293017
1776.715	-50.29774816
1776.72	-50.23121984
1776.725	-50.16332032
1776.73	-50.09402287
1776.735	-50.0232988
1776.74	-49.95111751
1776.745	-49.87744634
1776.75	-49.80225061
1776.755	-49.72549352
1776.76	-49.64713608
1776.765	-49.56713705
1776.77	-49.48545287
1776.775	-49.40203759
1776.78	-49.31684273
1776.785	-49.22981723
1776.79	-49.14090733
1776.795	-49.05005642
1776.8	-48.95720499
1776.805	-48.86229041
1776.81	-48.76524686
1776.815	-48.6660051
1776.82	-48.5644924
1776.825	-48.46063224
1776.83	-48.35434424
1776.835	-48.24554386
1776.84	-48.13414221
1776.845	-48.02004585
1776.85	-47.90315646
1776.855	-47.78337064
1776.86	-47.66057958
1776.865	-47.53466874
1776.87	-47.40551754
1776.875	-47.27299898
1776.88	-47.13697929
1776.885	-46.99731745
1776.89	-46.85386484
1776.895	-46.70646469
1776.9	-46.5549516
1776.905	-46.39915101
1776.91	-46.23887863
1776.915	-46.07393977
1776.92	-45.90412874
1776.925	-45.72922807
1776.93	-45.54900783
1776.935	-45.36322475
1776.94	-45.17162139
1776.945	-44.9739252
1776.95	-44.76984757
1776.955	-44.55908271
1776.96	-44.34130663
1776.965	-44.11617586
1776.97	-43.88332629
1776.975	-43.64237177
1776.98	-43.39290278
1776.985	-43.13448493
1776.99	-42.86665746
1776.995	-42.58893168
1777	-42.3007893
1777.005	-42.00168083
1777.01	-41.69102391
1777.015	-41.36820164
1777.02	-41.03256107
1777.025	-40.68341167
1777.03	-40.32002415
1777.035	-39.9416294
1777.04	-39.54741803
1777.045	-39.13654031
1777.05	-38.7081071
1777.055	-38.26119183
1777.06	-37.79483406
1777.065	-37.30826346
1777.07	-36.80040075
1777.075	-36.27012043
1777.08	-35.71625259
1777.085	-35.13758565
1777.09	-34.53287038
1777.095	-33.90082535
1777.1	-33.24014396
1777.105	-32.54950353
1777.11	-31.82757639
1777.115	-31.07304353
1777.12	-30.28461087
1777.125	-29.46102847
1777.13	-28.60111291
1777.135	-27.70377292
1777.14	-26.76803842
1777.145	-25.7930928
1777.15	-24.77830834
1777.155	-23.72328419
1777.16	-22.62788623
1777.165	-21.49228767
1777.17	-20.31700905
1777.175	-19.10295578
1777.18	-17.85145104
1777.185	-16.56426185
1777.19	-15.24361561
1777.195	-13.89220477
1777.2	-12.5131776
1777.205	-11.11011333
1777.21	-9.686981219
1777.215	-8.248083911
1777.22	-6.79798671
1777.225	-5.341435668
1777.23	-3.883268268
1777.235	-2.428321138
1777.24	-0.981339393
1777.245	0.453108082
1777.25	1.870703788
1777.255	3.267444532
1777.26	4.639690482
1777.265	5.984199775
1777.27	7.298149003
1777.275	8.579140618
1777.28	9.825198834
1777.285	11.03475592
1777.29	12.20663088
1777.295	13.34000262
1777.3	14.43437919
1777.305	15.48956508
1777.31	16.50562752
1777.315	17.48286309
1777.32	18.42176549
1777.325	19.32299488
1777.33	20.18734938
1777.335	21.01573891
1777.34	21.80916158
1777.345	22.56868256
1777.35	23.29541542
1777.355	23.99050596
1777.36	24.65511816
1777.365	25.2904223
1777.37	25.89758493
1777.375	26.47776059
1777.38	27.03208502
1777.385	27.56166971
1777.39	28.06759765
1777.395	28.55092008
1777.4	29.01265409
1777.405	29.45378102
1777.41	29.87524535
1777.415	30.27795431
1777.42	30.66277767
1777.425	31.03054809
1777.43	31.38206164
1777.435	31.71807854
1777.44	32.03932409
1777.445	32.34648973
1777.45	32.6402342
1777.455	32.92118471
1777.46	33.18993824
1777.465	33.44706274
1777.47	33.69309844
1777.475	33.92855909
1777.48	34.15393319
1777.485	34.36968522
1777.49	34.57625675
1777.495	34.77406766
1777.5	34.96351716
1777.505	35.14498486
1777.51	35.31883178
1777.515	35.48540131
1777.52	35.64502009
1777.525	35.79799892
1777.53	35.94463355
1777.535	36.08520549
1777.54	36.21998274
1777.545	36.34922048
1777.55	36.47316177
1777.555	36.59203812
1777.56	36.70607016
1777.565	36.81546813
1777.57	36.92043248
1777.575	37.0211543
1777.58	37.11781586
1777.585	37.21059101
1777.59	37.29964564
1777.595	37.38513805
1777.6	37.46721934
1777.605	37.54603377
1777.61	37.62171911
1777.615	37.69440692
1777.62	37.76422289
1777.625	37.83128711
1777.63	37.89571435
1777.635	37.95761429
1777.64	38.0170918
1777.645	38.07424713
1777.65	38.12917615
1777.655	38.18197057
1777.66	38.2327181
1777.665	38.28150265
1777.67	38.32840452
1777.675	38.37350055
1777.68	38.41686426
1777.685	38.45856607
1777.69	38.49867334
1777.695	38.5372506
1777.7	38.57435962
1777.705	38.61005956
1777.71	38.64440707
1777.715	38.6774564
1777.72	38.70925954
1777.725	38.73986627
1777.73	38.7693243
1777.735	38.79767931
1777.74	38.8249751
1777.745	38.85125363
1777.75	38.87655509
1777.755	38.90091802
1777.76	38.92437934
1777.765	38.94697444
1777.77	38.96873724
1777.775	38.98970025
1777.78	39.00989462
1777.785	39.02935024
1777.79	39.04809573
1777.795	39.06615853
1777.8	39.08356496
1777.805	39.10034023
1777.81	39.11650853
1777.815	39.13209302
1777.82	39.14711594
1777.825	39.16159857
1777.83	39.17556134
1777.835	39.18902381
1777.84	39.20200476
1777.845	39.21452216
1777.85	39.22659326
1777.855	39.23823459
1777.86	39.24946198
1777.865	39.26029062
1777.87	39.27073506
1777.875	39.28080925
1777.88	39.29052656
1777.885	39.29989979
1777.89	39.30894123
1777.895	39.31766264
1777.9	39.32607529
1777.905	39.33418999
1777.91	39.34201707
1777.915	39.34956645
1777.92	39.35684764
1777.925	39.36386971
1777.93	39.3706414
1777.935	39.37717103
1777.94	39.3834666
1777.945	39.38953576
1778	39.44324005
1778.055	39.47775176
1778.11	39.4977585
1778.165	39.50603961
1778.22	39.50417292
1778.275	39.49298942
1778.33	39.47286572
1778.385	39.44391214
1778.44	39.40609307
1778.495	39.35930371
1778.55	39.30341825
1778.605	39.23831973
1778.66	39.16391785
1778.715	39.08015905
1778.77	38.98703148
1778.825	38.8845668
1778.88	38.77283984
1778.935	38.65196691
1778.99	38.52210341
1779.045	38.38344084
1779.1	38.23620362
1779.155	38.08064582
1779.21	37.91704782
1779.265	37.74571309
1779.32	37.56696505
1779.375	37.38114407
1779.43	37.18860462
1779.485	36.98971255
1779.54	36.78484264
1779.595	36.57437618
1779.65	36.35869881
1779.705	36.13819855
1779.76	35.9132639
1779.815	35.68428217
1779.87	35.45163793
1779.925	35.21571164
1779.98	34.97687839
1780.035	34.73550676
1780.09	34.49195781
1780.145	34.24658426
1780.2	33.99972968
1780.255	33.75172781
1780.31	33.50290204
1780.365	33.25356491
1780.42	33.00401774
1780.475	32.75455028
1780.53	32.50544052
1780.585	32.25695452
1780.64	32.00934628
1780.695	31.76285771
1780.75	31.51771865
1780.805	31.27414689
1780.86	31.0323483
1780.915	30.79251699
1780.97	30.55483541
1781.025	30.31947463
1781.08	30.08659455
1781.135	29.85634414
1781.19	29.62886176
1781.245	29.40427542
1781.3	29.18270312
1781.355	28.96425316
1781.41	28.7490245
1781.465	28.53710707
1781.52	28.32858216
1781.575	28.12352275
1781.63	27.92199385
1781.685	27.72405289
1781.74	27.52975005
1781.795	27.33912862
1781.85	27.15222533
1781.905	26.9690707
1781.96	26.78968936
1782.015	26.61410039
1782.07	26.44231764
1782.125	26.27435002
1782.18	26.11020178
1782.235	25.94987285
1782.29	25.79335907
1782.345	25.64065248
1782.4	25.49174156
1782.455	25.34661149
1782.51	25.20524436
1782.565	25.06761944
1782.62	24.93371331
1782.675	24.80350017
1782.73	24.67695192
1782.785	24.55403843
1782.84	24.43472764
1782.895	24.31898579
1782.95	24.2067775
1783.005	24.09806598
1783.06	23.99281311
1783.115	23.8909796
1783.17	23.79252508
1783.225	23.69740824
1783.28	23.60558693
1783.335	23.51701821
1783.39	23.43165849
1783.445	23.34946362
1783.5	23.27038891
1783.555	23.19438925
1783.61	23.12141916
1783.665	23.05143287
1783.72	22.98438435
1783.775	22.92022738
1783.83	22.8589156
1783.885	22.80040255
1783.94	22.74464171
1783.995	22.69158657
1784.05	22.64119061
1784.105	22.5934074
1784.16	22.54819058
1784.215	22.5054939
1784.27	22.46527127
1784.325	22.42747679
1784.38	22.39206472
1784.435	22.35898956
1784.49	22.32820604
1784.545	22.29966916
1784.6	22.27333418
1784.655	22.24915667
1784.71	22.22709251
1784.765	22.20709788
1784.82	22.18912933
1784.875	22.17314373
1784.93	22.15909835
1784.985	22.14695079
1785.04	22.13665908
1785.095	22.12818162
1785.15	22.12147721
1785.205	22.11650508
1785.26	22.11322486
1785.315	22.11159664
1785.37	22.11158092
1785.425	22.11313865
1785.48	22.11623123
1785.535	22.1208205
1785.59	22.12686879
1785.645	22.13433886
1785.7	22.14319397
1785.755	22.15339781
1785.81	22.1649146
1785.865	22.17770899
1785.92	22.19174614
1785.975	22.20699168
1786.03	22.22341174
1786.085	22.24097294
1786.14	22.25964236
1786.195	22.27938761
1786.25	22.30017677
1786.305	22.32197843
1786.36	22.34476164
1786.415	22.36849599
1786.47	22.39315154
1786.525	22.41869883
1786.58	22.44510891
1786.635	22.47235333
1786.69	22.50040411
1786.745	22.52923377
1786.8	22.55881532
1786.855	22.58912224
1786.91	22.62012852
1786.965	22.65180861
1787.02	22.68413744
1787.075	22.71709044
1787.13	22.75064347
1787.185	22.78477289
1787.24	22.81945553
1787.295	22.85466866
1787.35	22.89039003
1787.405	22.92659783
1787.46	22.96327071
1787.515	23.00038776
1787.57	23.03792851
1787.625	23.07587295
1787.68	23.11420147
1787.735	23.15289492
1787.79	23.19193454
1787.845	23.23130201
1787.9	23.27097943
1787.955	23.31094929
1788.01	23.35119448
1788.065	23.39169832
1788.12	23.43244448
1788.175	23.47341704
1788.23	23.51460046
1788.285	23.55597957
1788.34	23.59753957
1788.395	23.63926604
1788.45	23.68114488
1788.505	23.72316239
1788.56	23.76530518
1788.615	23.80756022
1788.67	23.84991482
1788.725	23.8923566
1788.78	23.93487351
1788.835	23.97745385
1788.89	24.02008618
1788.955	24.07053231
1789.065	24.15602236
1789.175	24.24154087
1789.285	24.32700993
1789.395	24.41235598
1789.505	24.49750964
1789.615	24.58240556
1789.725	24.66698227
1789.835	24.75118196
1789.945	24.8349504
1790.055	24.91823672
1790.165	25.0009933
1790.275	25.08317561
1790.385	25.16474208
1790.495	25.24565396
1790.605	25.32587516
1790.715	25.40537217
1790.825	25.4841139
1790.935	25.56207157
1791.045	25.63921859
1791.155	25.71553048
1791.265	25.79098472
1791.375	25.86556066
1791.485	25.93923944
1791.595	26.01200389
1791.705	26.08383841
1791.815	26.15472891
1791.925	26.22466275
1792.035	26.2936286
1792.145	26.36161641
1792.255	26.42861732
1792.365	26.49462361
1792.475	26.55962861
1792.585	26.62362663
1792.695	26.68661295
1792.805	26.7485837
1792.915	26.80953585
1793.025	26.86946716
1793.135	26.92837609
1793.245	26.98626178
1793.355	27.04312402
1793.465	27.0989632
1793.575	27.15378024
1793.685	27.2075766
1793.795	27.2603542
1793.905	27.31211543
1794.015	27.36286309
1794.125	27.41260037
1794.235	27.4613308
1794.345	27.50905827
1794.455	27.55578695
1794.565	27.60152132
1794.675	27.64626611
1794.785	27.69002629
1794.895	27.73280705
1795.005	27.77461378
1795.115	27.81545207
1795.225	27.85532766
1795.335	27.89424646
1795.445	27.93221451
1795.555	27.96923798
1795.665	28.00532315
1795.775	28.04047639
1795.885	28.0747042
1795.995	28.10801311
1796.105	28.14040976
1796.215	28.17190083
1796.325	28.20249305
1796.435	28.23219322
1796.545	28.26100815
1796.655	28.28894469
1796.765	28.31600974
1796.875	28.34221017
1796.985	28.3675529
1797.095	28.39204486
1797.205	28.41569296
1797.315	28.43850412
1797.425	28.46048527
1797.535	28.48164331
1797.645	28.50198514
1797.755	28.52151765
1797.865	28.54024769
1797.975	28.55818211
1798.085	28.57532774
1798.195	28.59169137
1798.305	28.60727977
1798.415	28.62209967
1798.525	28.6361578
1798.635	28.64946082
1798.745	28.66201538
1798.855	28.67382809
1798.965	28.68490552
1799.075	28.6952542
1799.185	28.70488063
1799.295	28.71379128
1799.405	28.72199254
1799.515	28.72949082
1799.625	28.73629243
1799.735	28.74240368
1799.845	28.74783083
1799.955	28.75258008
1800.065	28.7566576
1800.175	28.76006952
1800.285	28.76282192
1800.395	28.76492085
1800.505	28.7663723
1800.615	28.76718223
1800.725	28.76735654
1800.835	28.76690112
1800.945	28.76582178
1801.055	28.76412431
1801.165	28.76181444
1801.275	28.75889787
1801.385	28.75538027
1801.495	28.75126723
1801.605	28.74656433
1801.715	28.74127709
1801.825	28.735411
1801.935	28.72897151
1802.045	28.72196401
1802.155	28.71439387
1802.265	28.70626641
1802.375	28.69758689
1802.485	28.68836057
1802.595	28.67859264
1802.705	28.66828825
1802.815	28.65745253
1802.925	28.64609055
1803.035	28.63420735
1803.145	28.62180794
1803.255	28.60889726
1803.365	28.59548025
1803.475	28.58156178
1803.585	28.56714671
1803.695	28.55223985
1803.805	28.53684595
1803.915	28.52096977
1804.835	28.3677216
1805.935	28.14416921
1807.035	27.8807817
1808.135	27.58149498
1809.235	27.2499338
1810.335	26.8894311
1811.435	26.5030461
1812.535	26.093581
1813.635	25.66359649
1814.735	25.21542664
1815.835	24.75119335
1816.935	24.27282054
1818.035	23.78204809
1819.135	23.2804456
1820.235	22.76942588
1821.335	22.25025801
1822.435	21.72408
1823.535	21.19191087
1824.635	20.65466207
1825.735	20.11314816
1826.835	19.56809673
1827.935	19.02015749
1829.035	18.46991053
1830.135	17.91787369
1831.235	17.36450911
1832.335	16.81022899
1833.435	16.25540048
1834.535	15.7003499
1835.635	15.14536619
1836.735	14.59070375
1837.835	14.0365847
1838.935	13.48320061
1840.035	12.9307138
1841.135	12.37925831
1842.235	11.8289406
1843.335	11.27984006
1844.435	10.73200941
1845.535	10.18547514
1846.635	9.640237935
1847.735	9.096273274
1848.835	8.55353217
1849.935	8.011942112
1851.035	7.47140825
1852.135	6.931814817
1853.235	6.393026779
1854.335	5.854891733
1855.435	5.317241993
1856.535	4.779896868
1857.635	4.242665085
1858.735	3.70534732
1859.835	3.167738818
1860.935	2.62963205
1862.035	2.090819383
1863.135	1.551095741
1864.235	1.010261215
1865.335	0.46812362
1866.435	-0.075499045
1867.535	-0.620776219
1868.635	-1.167862523
1869.735	-1.716895618
1870.835	-2.267994203
1871.935	-2.821256138
1873.035	-3.376756716
1874.135	-3.934547089
1875.235	-4.494652842
1876.335	-5.057072733
1877.435	-5.621777599
1878.535	-6.188709443
1879.635	-6.757780705
1880.735	-7.328873738
1881.835	-7.901840505
1882.935	-8.476502525
1884.035	-9.052651104
1885.135	-9.630047905
1886.235	-10.20842592
1887.335	-10.7874909
1888.435	-11.36692347
1889.535	-11.94638177
1890.635	-12.52550511
1891.735	-13.10391844
1892.835	-13.6812378
1893.935	-14.25707682
1895.035	-14.83105408
1896.135	-15.4028011
1897.235	-15.97197073
1898.335	-16.53824524
1899.435	-17.10134393
1900.535	-17.66102942
1901.635	-18.21711238
1902.735	-18.76945456
1903.835	-19.31796979
1904.935	-19.86262345
1906.035	-20.40343055
1907.135	-20.940453
1908.235	-21.47379632
1909.335	-22.00360659
1910.435	-22.53006754
1911.535	-23.05339847
1912.635	-23.57385277
1913.735	-24.09171737
1914.835	-24.60731296
1915.935	-25.12099496
1917.035	-25.63315515
1918.135	-26.14422384
1919.235	-26.65467245
1920.335	-27.16501637
1921.435	-27.67581792
1922.535	-28.18768935
1923.635	-28.70129568
1924.735	-29.21735713
1925.835	-29.73665116
1926.935	-30.26001365
1928.035	-30.7883392
1929.135	-31.32258026
1930.235	-31.86374469
1931.335	-32.41289168
1932.435	-32.97112573
1933.535	-33.5395885
1934.635	-34.11944859
1935.735	-34.7118893
1936.835	-35.31809483
1937.935	-35.93923562
1939.035	-36.5764536
1940.135	-37.23084878
1941.235	-37.90346848
1942.335	-38.59529801
1943.435	-39.30724795
1944.535	-40.04016917
1945.635	-40.79486733
1946.735	-41.57211946
1947.835	-42.37269767
1948.935	-43.19739823
1950.035	-44.04707462
1951.135	-44.92267279
1952.235	-45.82526727
1953.335	-46.75609679
1954.435	-47.71659823
1955.535	-48.70843808
1956.635	-49.73354052
1957.735	-50.79411133
1958.455	-51.50872499
1958.51	-51.56408019
1958.565	-51.61953598
1958.62	-51.67509253
1958.675	-51.73075011
1958.73	-51.78650903
1958.785	-51.84236963
1958.84	-51.89833227
1958.895	-51.95439731
1958.95	-52.01056514
1959.005	-52.06683612
1959.06	-52.12321063
1959.115	-52.17968907
1959.17	-52.2362718
1959.225	-52.29295922
1959.28	-52.34975172
1959.335	-52.40664969
1959.39	-52.46365351
1959.445	-52.52076359
1959.5	-52.57798032
1959.555	-52.6353041
1959.61	-52.69273533
1959.665	-52.7502744
1959.72	-52.80792174
1959.775	-52.86567773
1959.83	-52.9235428
1959.885	-52.98151734
1959.94	-53.03960178
1959.995	-53.09779651
1960.05	-53.15610197
1960.105	-53.21451857
1960.16	-53.27304672
1960.215	-53.33168685
1960.27	-53.39043938
1960.325	-53.44930473
1960.38	-53.50828334
1960.435	-53.56737563
1960.49	-53.62658203
1960.545	-53.68590297
1960.6	-53.74533889
1960.655	-53.80489023
1960.71	-53.86455741
1960.765	-53.92434089
1960.82	-53.9842411
1960.875	-54.04425849
1960.93	-54.10439349
1960.985	-54.16464657
1961.04	-54.22501815
1961.095	-54.28550871
1961.15	-54.34611868
1961.205	-54.40684852
1961.26	-54.46769869
1961.315	-54.52866964
1961.37	-54.58976183
1961.425	-54.65097572
1961.48	-54.71231177
1961.535	-54.77377045
1961.59	-54.83535222
1961.645	-54.89705755
1961.7	-54.95888691
1961.755	-55.02084076
1961.81	-55.08291957
1961.865	-55.14512382
1961.92	-55.20745399
1961.975	-55.26991054
1962.03	-55.33249396
1962.085	-55.39520472
1962.14	-55.4580433
1962.195	-55.52101019
1962.25	-55.58410585
1962.305	-55.64733079
1962.36	-55.71068548
1962.415	-55.77417041
1962.47	-55.83778607
1962.525	-55.90153293
1962.58	-55.96541151
1962.635	-56.02942227
1962.69	-56.09356572
1962.745	-56.15784235
1962.8	-56.22225265
1962.855	-56.28679712
1962.91	-56.35147625
1962.965	-56.41629054
1963.02	-56.48124048
1963.075	-56.54632657
1963.13	-56.61154932
1963.185	-56.67690921
1963.24	-56.74240676
1963.295	-56.80804246
1963.35	-56.87381681
1963.405	-56.93973032
1963.46	-57.00578349
1963.515	-57.07197682
1963.57	-57.13831081
1963.625	-57.20478597
1963.68	-57.2714028
1963.735	-57.33816181
1963.79	-57.4050635
1963.845	-57.47210837
1963.9	-57.53929693
1963.955	-57.60662969
1964.01	-57.67410714
1964.065	-57.7417298
1964.12	-57.80949816
1964.175	-57.87741274
1964.23	-57.94547403
1964.285	-58.01368255
1964.34	-58.08203878
1964.395	-58.15054324
1964.45	-58.21919642
1964.505	-58.28799884
1964.56	-58.35695098
1964.615	-58.42605335
1964.67	-58.49530644
1964.725	-58.56471077
1964.78	-58.63426681
1964.835	-58.70397508
1964.89	-58.77383605
1964.945	-58.84385023
1965	-58.91401811
1965.055	-58.98434018
1965.11	-59.05481693
1965.165	-59.12544884
1965.22	-59.1962364
1965.275	-59.26718009
1965.33	-59.3382804
1965.385	-59.40953781
1965.44	-59.48095279
1965.495	-59.55252581
1965.55	-59.62425736
1965.605	-59.69614789
1965.66	-59.76819788
1965.715	-59.8404078
1965.77	-59.9127781
1965.825	-59.98530925
1965.88	-60.05800169
1965.935	-60.13085589
1965.99	-60.20387229
1966.045	-60.27705134
1966.1	-60.35039347
1966.155	-60.42389914
1966.21	-60.49756876
1966.265	-60.57140278
1966.32	-60.64540162
1966.375	-60.7195657
1966.43	-60.79389544
1966.485	-60.86839125
1966.54	-60.94305354
1966.595	-61.01788271
1966.65	-61.09287915
1966.705	-61.16804327
1966.76	-61.24337545
1966.815	-61.31887607
1966.87	-61.39454551
1966.925	-61.47038413
1966.98	-61.54639229
1967.035	-61.62257036
1967.09	-61.69891869
1967.145	-61.77543761
1967.2	-61.85212747
1967.255	-61.9289886
1967.31	-62.00602131
1967.365	-62.08322592
1967.42	-62.16060273
1967.475	-62.23815206
1967.53	-62.31587417
1967.585	-62.39376937
1967.64	-62.47183792
1967.695	-62.55008008
1967.75	-62.62849611
1967.805	-62.70708626
1967.86	-62.78585077
1967.915	-62.86478985
1967.97	-62.94390372
1968.025	-63.0231926
1968.08	-63.10265667
1968.135	-63.18229613
1968.19	-63.26211114
1968.245	-63.34210186
1968.3	-63.42226845
1968.355	-63.50261104
1968.41	-63.58312977
1968.465	-63.66382473
1968.52	-63.74469604
1968.575	-63.82574378
1968.63	-63.90696803
1968.685	-63.98836884
1968.74	-64.06994626
1968.795	-64.15170033
1968.85	-64.23363106
1968.905	-64.31573845
1968.96	-64.39802249
1969.015	-64.48048315
1969.07	-64.56312039
1969.125	-64.64593415
1969.18	-64.72892434
1969.235	-64.81209088
1969.29	-64.89543365
1969.345	-64.97895253
1969.4	-65.06264736
1969.455	-65.14651798
1969.51	-65.23056421
1969.565	-65.31478583
1969.62	-65.39918264
1969.675	-65.48375438
1969.73	-65.56850079
1969.785	-65.65342159
1969.84	-65.73851648
1969.895	-65.82378512
1969.95	-65.90922716
1970.005	-65.99484225
1970.06	-66.08062998
1970.115	-66.16658994
1970.17	-66.25272169
1970.225	-66.33902477
1970.28	-66.42549868
1970.335	-66.51214292
1970.39	-66.59895695
1970.445	-66.6859402
1970.5	-66.77309209
1970.555	-66.86041201
1970.61	-66.9478993
1970.665	-67.03555331
1970.72	-67.12337333
1970.775	-67.21135863
1970.83	-67.29950848
1970.885	-67.38782208
1970.94	-67.47629862
1970.995	-67.56493726
1971.05	-67.65373712
1971.105	-67.74269732
1971.16	-67.8318169
1971.215	-67.92109491
1971.27	-68.01053035
1971.325	-68.10012218
1971.38	-68.18986935
1971.435	-68.27977076
1971.49	-68.36982527
1971.545	-68.46003173
1971.6	-68.55038893
1971.655	-68.64089564
1971.71	-68.73155059
1971.765	-68.82235247
1971.82	-68.91329994
1971.875	-69.00439162
1971.93	-69.0956261
1971.985	-69.18700191
1972.04	-69.27851757
1972.095	-69.37017154
1972.15	-69.46196225
1972.205	-69.5538881
1972.26	-69.64594743
1972.315	-69.73813856
1972.37	-69.83045975
1972.425	-69.92290923
1972.48	-70.0154852
1972.535	-70.10818579
1972.59	-70.20100911
1972.645	-70.29395322
1972.7	-70.38701614
1972.755	-70.48019585
1972.81	-70.57349027
1972.865	-70.6668973
1972.92	-70.76041478
1972.975	-70.85404052
1973.03	-70.94777226
1973.085	-71.04160772
1973.14	-71.13554457
1973.195	-71.22958042
1973.25	-71.32371285
1973.305	-71.4179394
1973.36	-71.51225754
1973.415	-71.60666472
1973.47	-71.70115832
1973.525	-71.79573569
1973.58	-71.89039413
1973.635	-71.9851309
1973.69	-72.07994319
1973.745	-72.17482817
1973.8	-72.26978294
1973.855	-72.36480459
1973.91	-72.45989011
1973.965	-72.55503649
1974.02	-72.65024065
1974.075	-72.74549947
1974.13	-72.84080978
1974.185	-72.93616836
1974.24	-73.03157195
1974.295	-73.12701725
1974.35	-73.2225009
1974.405	-73.3180195
1974.46	-73.41356961
1974.515	-73.50914773
1974.57	-73.60475033
1974.625	-73.70037383
1974.68	-73.7960146
1974.735	-73.89166897
1974.79	-73.98733323
1974.845	-74.08300362
1974.9	-74.17867634
1974.955	-74.27434754
1975.01	-74.37001335
1975.065	-74.46566983
1975.12	-74.56131303
1975.175	-74.65693892
1975.23	-74.75254346
1975.285	-74.84812257
1975.34	-74.94367212
1975.395	-75.03918794
1975.45	-75.13466585
1975.505	-75.23010159
1975.56	-75.3254909
1975.615	-75.42082947
1975.67	-75.51611295
1975.725	-75.61133699
1975.78	-75.70649717
1975.835	-75.80158905
1975.89	-75.89660816
1975.945	-75.99155002
1976	-76.08641009
1976.055	-76.18118383
1976.11	-76.27586665
1976.165	-76.37045396
1976.22	-76.46494113
1976.275	-76.55932351
1976.33	-76.65359642
1976.385	-76.74775519
1976.44	-76.8417951
1976.495	-76.93571143
1976.55	-77.02949942
1976.605	-77.12315434
1976.66	-77.21667139
1976.715	-77.3100458
1976.77	-77.40327278
1976.825	-77.49634752
1976.88	-77.5892652
1976.935	-77.68202102
1976.99	-77.77461014
1977.045	-77.86702773
1977.1	-77.95926898
1977.155	-78.05132904
1977.21	-78.1432031
1977.265	-78.23488631
1977.32	-78.32637387
1977.375	-78.41766094
1977.43	-78.50874273
1977.485	-78.59961443
1977.54	-78.69027125
1977.595	-78.78070841
1977.65	-78.87092115
1977.705	-78.96090471
1977.76	-79.05065436
1977.815	-79.1401654
1977.87	-79.22943311
1977.925	-79.31845284
1977.98	-79.40721993
1978.035	-79.49572975
1978.09	-79.58397772
1978.145	-79.67195925
1978.2	-79.75966981
1978.255	-79.84710488
1978.31	-79.93426
1978.365	-80.02113072
1978.42	-80.10771263
1978.475	-80.19400137
1978.53	-80.27999261
1978.585	-80.36568205
1978.64	-80.45106546
1978.695	-80.53613862
1978.75	-80.62089739
1978.805	-80.70533764
1978.86	-80.78945532
1978.915	-80.8732464
1978.97	-80.95670693
1979.025	-81.039833
1979.08	-81.12262073
1979.135	-81.20506634
1979.19	-81.28716606
1979.245	-81.3689162
1979.3	-81.45031314
1979.355	-81.53135329
1979.41	-81.61203314
1979.465	-81.69234924
1979.52	-81.77229819
1979.575	-81.85187667
1979.63	-81.93108141
1979.685	-82.00990921
1979.74	-82.08835695
1979.795	-82.16642155
1979.85	-82.24410002
1979.905	-82.32138944
1979.96	-82.39828693
1980.015	-82.47478972
1980.07	-82.55089508
1980.125	-82.62660037
1980.18	-82.70190302
1980.235	-82.77680051
1980.29	-82.85129043
1980.345	-82.92537041
1980.4	-82.99903818
1980.455	-83.07229152
1980.51	-83.14512831
1980.565	-83.21754648
1980.62	-83.28954406
1980.675	-83.36111913
1980.73	-83.43226986
1980.785	-83.5029945
1980.84	-83.57329137
1980.895	-83.64315886
1980.95	-83.71259545
1981.005	-83.78159967
1981.06	-83.85017016
1981.115	-83.91830561
1981.17	-83.98600479
1981.225	-84.05326656
1981.28	-84.12008984
1981.335	-84.18647362
1981.39	-84.25241699
1981.445	-84.31791909
1981.5	-84.38297913
1981.555	-84.44759643
1981.61	-84.51177033
1981.665	-84.57550029
1981.72	-84.63878582
1981.775	-84.70162651
1981.83	-84.764022
1981.885	-84.82597202
1981.94	-84.88747637
1981.995	-84.94853492
1982.05	-85.0091476
1982.105	-85.0693144
1982.16	-85.12903541
1982.215	-85.18831075
1982.27	-85.24714062
1982.325	-85.3055253
1982.38	-85.36346511
1982.435	-85.42096044
1982.49	-85.47801175
1982.545	-85.53461956
1982.6	-85.59078445
1982.655	-85.64650705
1982.71	-85.70178807
1982.765	-85.75662825
1982.82	-85.81102841
1982.875	-85.86498943
1982.93	-85.91851221
1982.985	-85.97159775
1983.04	-86.02424708
1983.095	-86.07646127
1983.15	-86.12824147
1983.205	-86.17958886
1983.26	-86.23050467
1983.315	-86.2809902
1983.37	-86.33104677
1983.425	-86.38067576
1983.48	-86.4298786
1983.535	-86.47865674
1983.59	-86.52701171
1983.645	-86.57494506
1983.7	-86.62245837
1983.755	-86.6695533
1983.81	-86.7162315
1983.865	-86.76249469
1983.92	-86.80834463
1983.975	-86.8537831
1984.03	-86.89881192
1984.085	-86.94343294
