t	v
3265.165	-91.06183227
3265.275	-91.06503333
3265.385	-91.06817445
3265.495	-91.07125714
3265.605	-91.07428289
3265.715	-91.07725312
3265.825	-91.08016926
3265.935	-91.08303266
3266.045	-91.08584466
3266.155	-91.08860657
3266.265	-91.09131964
3266.375	-91.09398511
3266.485	-91.09660418
3266.595	-91.09917802
3266.705	-91.10170778
3266.815	-91.10419457
3266.925	-91.10663946
3267.035	-91.10904352
3267.145	-91.11140778
3267.255	-91.11373322
3267.635	-91.12151926
3268.735	-91.14183549
3269.835	-91.15939974
3270.935	-91.17482744
3272.035	-91.18859044
3273.135	-91.2010504
3274.235	-91.21248462
3275.335	-91.22310575
3276.435	-91.23307702
3277.535	-91.24252387
3278.635	-91.25154283
3279.735	-91.26020834
3280.835	-91.26857795
3281.935	-91.2766963
3283.035	-91.28459818
3284.135	-91.29231078
3285.235	-91.29985553
3286.335	-91.30724942
3287.435	-91.31450602
3288.535	-91.32163628
3289.635	-91.32864915
3290.735	-91.33555198
3291.835	-91.34235096
3292.935	-91.34905128
3294.035	-91.35565743
3295.135	-91.3621733
3296.235	-91.36860233
3297.335	-91.37494758
3298.435	-91.38121181
3299.535	-91.38739755
3300.635	-91.39350711
3301.735	-91.39954265
3302.835	-91.40550618
3303.935	-91.41139959
3305.035	-91.41722465
3306.135	-91.42298306
3307.235	-91.42867642
3308.335	-91.43430626
3309.435	-91.43987404
3310.535	-91.44538117
3311.635	-91.45082898
3312.735	-91.45621877
3313.835	-91.46155178
3314.935	-91.46682919
3316.035	-91.47205216
3317.135	-91.4772218
3318.235	-91.48233917
3319.335	-91.48740529
3320.435	-91.49242118
3321.535	-91.49738777
3322.635	-91.50230601
3323.735	-91.50717679
3324.835	-91.51200098
3325.935	-91.51677942
3327.035	-91.52151291
3328.135	-91.52620224
3329.235	-91.53084818
3330.335	-91.53545146
3331.435	-91.5400128
3332.535	-91.54453288
3333.635	-91.54901239
3334.735	-91.55345197
3335.835	-91.55785225
3336.935	-91.56221385
3338.035	-91.56653737
3339.135	-91.57082338
3340.235	-91.57507245
3341.335	-91.57928511
3342.435	-91.58346192
3343.535	-91.58760337
3344.635	-91.59170999
3345.735	-91.59578224
3346.835	-91.59982062
3347.935	-91.60382558
3349.035	-91.60779758
3350.135	-91.61173706
3351.235	-91.61564445
3352.335	-91.61952017
3353.435	-91.62336462
3354.535	-91.6271782
3355.635	-91.63096132
3356.735	-91.63471433
3357.835	-91.63843762
3358.935	-91.64213155
3360.035	-91.64579647
3361.135	-91.64943273
3362.235	-91.65304067
3363.335	-91.65662061
3364.435	-91.66017289
3365.535	-91.66369781
3366.635	-91.6671957
3367.735	-91.67066684
3368.835	-91.67411155
3369.935	-91.67753011
3371.035	-91.68092281
3372.135	-91.68428992
3373.235	-91.68763173
3374.335	-91.6909485
3375.435	-91.6942405
3376.535	-91.69750798
3377.635	-91.7007512
3378.735	-91.7039704
3379.835	-91.70716584
3380.935	-91.71033776
3382.035	-91.71348638
3383.135	-91.71661195
3384.235	-91.71971469
3385.335	-91.72279483
3386.435	-91.72585258
3387.535	-91.72888816
3388.635	-91.73190179
3389.735	-91.73489368
3390.835	-91.73786403
3391.935	-91.74081304
3393.035	-91.74374092
3394.135	-91.74664787
3395.235	-91.74953407
3396.335	-91.75239972
3397.435	-91.755245
3398.535	-91.75807011
3399.635	-91.76087522
3400.735	-91.76366052
3401.835	-91.76642617
3402.935	-91.76917237
3404.035	-91.77189927
3405.135	-91.77460705
3406.235	-91.77729588
3407.335	-91.77996592
3408.435	-91.78261734
3409.535	-91.78525029
3410.635	-91.78786494
3411.735	-91.79046145
3412.835	-91.79303996
3413.935	-91.79560063
3415.035	-91.79814361
3416.135	-91.80066905
3417.235	-91.80317711
3418.335	-91.80566791
3419.435	-91.80814161
3420.535	-91.81059835
3421.635	-91.81303827
3422.735	-91.81546151
3423.835	-91.81786821
3424.935	-91.82025849
3426.035	-91.8226325
3427.135	-91.82499037
3428.235	-91.82733222
3429.335	-91.82965819
3430.435	-91.8319684
3431.535	-91.83426299
3432.635	-91.83654207
3433.735	-91.83880577
3434.835	-91.84105421
3435.935	-91.84328752
3437.035	-91.84550581
3438.135	-91.8477092
3439.235	-91.84989781
3440.335	-91.85207175
3441.435	-91.85423114
3442.535	-91.8563761
3443.635	-91.85850673
3444.735	-91.86062315
3445.835	-91.86272547
3446.935	-91.86481379
3448.035	-91.86688822
3449.135	-91.86894888
3450.235	-91.87099587
3451.335	-91.87302928
3452.435	-91.87504924
3453.535	-91.87705583
3454.635	-91.87904916
3455.735	-91.88102933
3456.835	-91.88299644
3457.935	-91.88495059
3459.035	-91.88689188
3460.135	-91.88882041
3461.235	-91.89073626
3462.335	-91.89263955
3463.435	-91.89453035
3464.535	-91.89640876
3465.635	-91.89827489
3466.735	-91.90012881
3467.835	-91.90197062
3468.935	-91.90380041
3470.035	-91.90561827
3471.135	-91.90742429
3472.235	-91.90921855
3473.335	-91.91100115
3474.435	-91.91277216
3475.535	-91.91453168
3476.635	-91.91627979
3477.735	-91.91801656
3478.835	-91.9197421
3479.935	-91.92145647
3481.035	-91.92315976
3482.135	-91.92485205
3483.235	-91.92653342
3484.335	-91.92820395
3485.435	-91.92986373
3486.535	-91.93151282
3487.635	-91.9331513
3488.735	-91.93477926
3489.835	-91.93639677
3490.935	-91.9380039
3492.035	-91.93960073
3493.135	-91.94118733
3494.235	-91.94276378
3495.335	-91.94433015
3496.435	-91.94588652
3497.535	-91.94743295
3498.635	-91.94896952
3499.735	-91.95049629
3500.835	-91.95201334
3501.935	-91.95352074
3503.035	-91.95501855
3504.135	-91.95650685
3505.235	-91.9579857
3506.335	-91.95945516
3507.435	-91.96091532
3508.535	-91.96236623
3509.635	-91.96380795
3510.735	-91.96524056
3511.835	-91.96666412
3512.935	-91.96807869
3514.035	-91.96948433
3515.135	-91.97088112
3516.235	-91.9722691
3517.335	-91.97364835
3518.435	-91.97501892
3519.535	-91.97638088
3520.635	-91.97773429
3521.735	-91.9790792
3522.835	-91.98041568
3523.935	-91.98174379
3525.035	-91.98306358
3526.135	-91.98437511
3527.235	-91.98567844
3528.335	-91.98697363
3529.435	-91.98826074
3530.535	-91.98953981
3531.635	-91.99081092
3532.735	-91.9920741
3533.835	-91.99332943
3534.935	-91.99457694
3536.035	-91.9958167
3537.135	-91.99704877
3538.235	-91.99827319
3539.335	-91.99949001
3540.435	-92.00069929
3541.535	-92.00190109
3542.635	-92.00309545
3543.735	-92.00428242
3544.835	-92.00546207
3545.935	-92.00663442
3547.035	-92.00779955
3548.135	-92.00895749
3549.235	-92.01010829
3550.335	-92.01125202
3551.435	-92.0123887
3552.535	-92.0135184
3553.635	-92.01464116
3554.735	-92.01575702
3555.835	-92.01686604
3556.935	-92.01796826
3558.035	-92.01906373
3559.135	-92.0201525
3560.235	-92.0212346
3561.335	-92.02231009
3562.435	-92.02337901
3563.535	-92.02444141
3564.635	-92.02549733
3565.735	-92.02654681
3566.835	-92.0275899
3567.935	-92.02862663
3569.035	-92.02965707
3570.135	-92.03068124
3571.235	-92.03169919
3572.335	-92.03271096
3573.435	-92.03371659
3574.535	-92.03471613
3575.635	-92.03570962
3576.735	-92.03669709
3577.835	-92.03767859
3578.935	-92.03865416
3580.035	-92.03962383
3581.135	-92.04058765
3582.235	-92.04154566
3583.335	-92.0424979
3584.435	-92.0434444
3585.535	-92.0443852
3586.635	-92.04532034
3587.735	-92.04624987
3588.835	-92.04717381
3589.935	-92.0480922
3591.035	-92.04900508
3592.135	-92.0499125
3593.235	-92.05081447
3594.335	-92.05171105
3595.435	-92.05260227
3596.535	-92.05348816
3597.635	-92.05436875
3598.735	-92.05524409
3599.835	-92.05611421
3600.935	-92.05697914
3602.035	-92.05783891
3603.135	-92.05869357
3604.235	-92.05954315
3605.335	-92.06038767
3606.435	-92.06122717
3607.535	-92.0620617
3608.635	-92.06289126
3609.735	-92.06371591
3610.835	-92.06453568
3611.935	-92.06535059
3613.035	-92.06616068
3614.135	-92.06696597
3615.235	-92.06776651
3616.335	-92.06856232
3617.435	-92.06935343
3618.535	-92.07013988
3619.635	-92.0709217
3620.735	-92.0716989
3621.835	-92.07247154
3622.935	-92.07323962
3624.035	-92.0740032
3625.135	-92.07476229
3626.235	-92.07551692
3627.335	-92.07626712
3628.435	-92.07701293
3629.535	-92.07775436
3630.635	-92.07849146
3631.735	-92.07922424
3632.835	-92.07995273
3633.935	-92.08067697
3635.035	-92.08139698
3636.135	-92.08211279
3637.235	-92.08282442
3638.335	-92.08353191
3639.435	-92.08423527
3640.535	-92.08493454
3641.635	-92.08562974
3642.735	-92.0863209
3643.835	-92.08700804
3644.935	-92.08769119
3646.035	-92.08837038
3647.135	-92.08904563
3648.235	-92.08971697
3649.335	-92.09038442
3650.435	-92.091048
3651.535	-92.09170775
3652.635	-92.09236368
3653.735	-92.09301582
3654.835	-92.0936642
3655.935	-92.09430884
3657.035	-92.09494976
3658.135	-92.09558698
3659.235	-92.09622054
3660.335	-92.09685045
3661.435	-92.09747673
3662.535	-92.09809942
3663.635	-92.09871853
3664.735	-92.09933408
3665.835	-92.0999461
3666.935	-92.10055461
3668.035	-92.10115963
3669.135	-92.10176119
3670.235	-92.10235931
3671.335	-92.102954
3672.435	-92.10354529
3673.535	-92.10413321
3674.635	-92.10471776
3675.735	-92.10529899
3676.835	-92.10587689
3677.935	-92.1064515
3679.035	-92.10702284
3680.135	-92.10759092
3681.235	-92.10815578
3682.335	-92.10871742
3683.435	-92.10927586
3684.535	-92.10983114
3685.635	-92.11038326
3686.735	-92.11093225
3687.835	-92.11147813
3688.935	-92.11202092
3690.035	-92.11256063
3691.135	-92.11309728
3692.235	-92.1136309
3693.335	-92.1141615
3694.435	-92.1146891
3695.535	-92.11521373
3696.635	-92.11573539
3697.735	-92.11625411
3698.835	-92.1167699
3699.935	-92.11728279
3701.035	-92.11779279
3702.135	-92.11829991
3703.235	-92.11880419
3704.335	-92.11930563
3705.435	-92.11980425
3706.535	-92.12030007
3707.635	-92.12079311
3708.735	-92.12128338
3709.835	-92.1217709
3710.935	-92.1222557
3712.035	-92.12273777
3713.135	-92.12321715
3714.235	-92.12369384
3715.335	-92.12416787
3716.435	-92.12463925
3717.535	-92.12510799
3718.635	-92.12557412
3719.735	-92.12603765
3720.835	-92.12649859
3721.935	-92.12695696
3723.035	-92.12741278
3723.09	-92.12743549
3723.145	-92.12745821
3723.2	-92.12748091
3723.255	-92.12750361
3723.31	-92.1275263
3723.365	-92.12754899
3723.42	-92.12757167
3723.475	-92.12759435
3723.53	-92.12761701
3723.585	-92.12763968
3723.64	-92.12766233
3723.695	-92.12768498
3723.75	-92.12770762
3723.805	-92.12773026
3723.86	-92.12775289
3723.915	-92.12777551
3723.97	-92.12779813
3724.025	-92.12782074
3724.08	-92.12784335
3724.135	-92.12786595
3724.19	-92.12788854
3724.245	-92.12791113
3724.3	-92.12793371
3724.355	-92.12795628
3724.41	-92.12797885
3724.465	-92.12800141
3724.52	-92.12802396
3724.575	-92.12804651
3724.63	-92.12806905
3724.685	-92.12809159
3724.74	-92.12811412
3724.795	-92.12813664
3724.85	-92.12815916
3724.905	-92.12818167
3724.96	-92.12820418
3725.015	-90.53122136
3725.07	-86.17441686
3725.125	-81.8537282
3725.18	-77.55242749
3725.235	-73.25729003
3725.29	-68.95897558
3725.345	-64.65133221
3725.4	-60.32877242
3725.455	-55.97794633
3725.475	-54.38179797
3725.48	-53.98087457
3725.485	-53.57903273
3725.49	-53.17617463
3725.495	-52.77219195
3725.5	-52.76696498
3725.505	-52.76053047
3725.51	-52.75287487
3725.515	-52.74399153
3725.52	-52.73387991
3725.525	-52.72254468
3725.53	-52.70999494
3725.535	-52.69624348
3725.54	-52.68130611
3725.545	-52.66520103
3725.55	-52.64794827
3725.555	-52.62956925
3725.56	-52.61008628
3725.565	-52.58952222
3725.57	-52.56790014
3725.575	-52.54524304
3725.58	-52.52157362
3725.585	-52.49691405
3725.59	-52.47128581
3725.595	-52.44470957
3725.6	-52.41720507
3725.605	-52.38879101
3725.61	-52.35948499
3725.615	-52.32930348
3725.62	-52.29826174
3725.625	-52.26637383
3725.63	-52.23365257
3725.635	-52.20010955
3725.64	-52.16575513
3725.645	-52.13059843
3725.65	-52.09464734
3725.655	-52.05790858
3725.66	-52.02038765
3725.665	-51.98208888
3725.67	-51.94301547
3725.675	-51.90316948
3725.68	-51.86255184
3725.685	-51.82116243
3725.69	-51.77900003
3725.695	-51.73606238
3725.7	-51.69234617
3725.705	-51.64784709
3725.71	-51.60255983
3725.715	-51.55647806
3725.72	-51.50959448
3725.725	-51.46190084
3725.73	-51.4133879
3725.735	-51.36404546
3725.74	-51.31386238
3725.745	-51.26282653
3725.75	-51.21092484
3725.755	-51.15814328
3725.76	-51.10446685
3725.765	-51.04987954
3725.77	-50.99436438
3725.775	-50.93790339
3725.78	-50.88047755
3725.785	-50.82206682
3725.79	-50.76265008
3725.795	-50.70220514
3725.8	-50.64070868
3725.805	-50.57813624
3725.81	-50.51446219
3725.815	-50.44965969
3725.82	-50.38370062
3725.825	-50.31655559
3725.83	-50.24819386
3725.835	-50.17858331
3725.84	-50.10769036
3725.845	-50.03547993
3725.85	-49.96191539
3725.855	-49.88695846
3725.86	-49.81056917
3725.865	-49.73270579
3725.87	-49.6533247
3725.875	-49.57238037
3725.88	-49.48982522
3725.885	-49.40560953
3725.89	-49.31968137
3725.895	-49.23198643
3725.9	-49.14246796
3725.905	-49.0510666
3725.91	-48.95772027
3725.915	-48.86236402
3725.92	-48.76492986
3725.925	-48.66534664
3725.93	-48.56353982
3725.935	-48.45943131
3725.94	-48.3529393
3725.945	-48.243978
3725.95	-48.13245744
3725.955	-48.01828321
3725.96	-47.90135624
3725.965	-47.78157248
3725.97	-47.65882265
3725.975	-47.53299188
3725.98	-47.40395941
3725.985	-47.27159822
3725.99	-47.13577464
3725.995	-46.99634795
3726	-46.85316994
3726.005	-46.70608442
3726.01	-46.55492676
3726.015	-46.39952333
3726.02	-46.2396909
3726.025	-46.0752361
3726.03	-45.90595467
3726.035	-45.73163084
3726.04	-45.55203653
3726.045	-45.36693059
3726.05	-45.17605791
3726.055	-44.97914852
3726.06	-44.77591664
3726.065	-44.56605963
3726.07	-44.34925691
3726.075	-44.12516877
3726.08	-43.89343517
3726.085	-43.65367442
3726.09	-43.40548182
3726.095	-43.14842824
3726.1	-42.88205861
3726.105	-42.60589037
3726.11	-42.31941191
3726.115	-42.02208089
3726.12	-41.71332266
3726.125	-41.39252863
3726.13	-41.05905472
3726.135	-40.71221992
3726.14	-40.35130501
3726.145	-39.97555164
3726.15	-39.58416167
3726.155	-39.17629721
3726.16	-38.75108139
3726.165	-38.3076002
3726.17	-37.84490584
3726.175	-37.36224625
3726.18	-36.858558
3726.185	-36.332732
3726.19	-35.78361517
3726.195	-35.21001309
3726.2	-34.61069383
3726.205	-33.98439307
3726.21	-33.32982099
3726.215	-32.64567082
3726.22	-31.93062965
3726.225	-31.1833915
3726.23	-30.402673
3726.235	-29.58723195
3726.24	-28.73588894
3726.245	-27.84755211
3726.25	-26.92124529
3726.255	-25.95613932
3726.26	-24.95158647
3726.265	-23.90715746
3726.27	-22.82268042
3726.275	-21.69828079
3726.28	-20.53442075
3726.285	-19.33193667
3726.29	-18.09207224
3726.295	-16.8165053
3726.3	-15.50736573
3726.305	-14.16724214
3726.31	-12.79917513
3726.315	-11.40663555
3726.32	-9.99348698
3726.325	-8.563932689
3726.33	-7.122448387
3726.335	-5.673703439
3726.34	-4.222474061
3726.345	-2.773552747
3726.35	-1.331658437
3726.355	0.098648269
3726.36	1.513041169
3726.365	2.90749294
3726.37	4.278326261
3726.375	5.6222508
3726.38	6.936386203
3726.385	8.218271969
3726.39	9.465865674
3726.395	10.67753134
3726.4	11.85201988
3726.405	12.98844371
3726.41	14.08624714
3726.415	15.14517447
3726.42	16.16523687
3726.425	17.1466794
3726.43	18.08994887
3726.435	18.99566324
3726.44	19.86458304
3726.445	20.69758504
3726.45	21.49563838
3726.455	22.25978313
3726.46	22.99111143
3726.465	23.69075086
3726.47	24.35985019
3726.475	24.99956713
3726.48	25.61105799
3726.485	26.19546914
3726.49	26.75392997
3726.495	27.28754714
3726.5	27.79740018
3726.505	28.28453799
3726.51	28.7499763
3726.515	29.19469584
3726.52	29.61964123
3726.525	30.02572028
3726.53	30.41380386
3726.535	30.78472604
3726.54	31.13928456
3726.545	31.4782415
3726.55	31.80232418
3726.555	32.11222617
3726.56	32.40860836
3726.565	32.69210013
3726.57	32.96330064
3726.575	33.22277997
3726.58	33.47108045
3726.585	33.70871786
3726.59	33.93618265
3726.595	34.15394115
3726.6	34.36243673
3726.605	34.56209095
3726.61	34.75330459
3726.615	34.93645876
3726.62	35.11191586
3726.625	35.28002055
3726.63	35.44110068
3726.635	35.59546813
3726.64	35.74341965
3726.645	35.88523765
3726.65	36.02119094
3726.655	36.15153542
3726.66	36.27651478
3726.665	36.39636112
3726.67	36.51129552
3726.675	36.62152866
3726.68	36.72726128
3726.685	36.82868477
3726.69	36.92598158
3726.695	37.01932571
3726.7	37.10888311
3726.705	37.1948121
3726.71	37.27726376
3726.715	37.35638225
3726.72	37.4323052
3726.725	37.50516399
3726.73	37.57508408
3726.735	37.64218529
3726.74	37.70658207
3726.745	37.76838376
3726.75	37.82769483
3726.755	37.88461512
3726.76	37.93924005
3726.765	37.99166083
3726.77	38.04196466
3726.775	38.09023492
3726.78	38.13655134
3726.785	38.18099015
3726.79	38.22362429
3726.795	38.2645235
3726.8	38.30375452
3726.805	38.34138118
3726.81	38.37746457
3726.815	38.41206312
3726.82	38.44523277
3726.825	38.47702702
3726.83	38.50749711
3726.835	38.53669204
3726.84	38.56465874
3726.845	38.59144211
3726.85	38.61708513
3726.855	38.64162895
3726.86	38.66511295
3726.865	38.68757483
3726.87	38.70905068
3726.875	38.72957503
3726.88	38.74918097
3726.885	38.76790014
3726.89	38.78576284
3726.895	38.80279809
3726.9	38.81903363
3726.905	38.83449605
3726.91	38.84921078
3726.915	38.86320216
3726.92	38.87649349
3726.925	38.88910707
3726.93	38.90106423
3726.935	38.9123854
3726.94	38.9230901
3726.945	38.93319704
3726.95	38.94272408
3726.955	38.95168834
3726.96	38.96010619
3726.965	38.96799326
3726.97	38.97536452
3726.975	38.98223429
3726.98	38.98861625
3726.985	38.99452348
3726.99	38.99996848
3726.995	39.0049632
3727	39.00951906
3727.005	39.01364697
3727.01	39.01735735
3727.015	39.02066016
3727.02	39.02356491
3727.025	39.02608067
3727.03	39.0282161
3727.035	39.02997948
3727.04	39.03137871
3727.045	39.03242129
3727.05	39.03311443
3727.055	39.03346495
3727.11	39.01637183
3727.165	38.96493042
3727.22	38.88293127
3727.275	38.7723806
3727.33	38.63421636
3727.385	38.46876829
3727.44	38.27605287
3727.495	38.05596147
3727.55	37.80837879
3727.605	37.53325589
3727.66	37.23065337
3727.715	36.90076484
3727.77	36.54392751
3727.825	36.16062416
3727.88	35.75147944
3727.935	35.31725248
3727.99	34.85882708
3728.045	34.37720031
3728.1	33.87347036
3728.155	33.3488237
3728.21	32.80452227
3728.265	32.2418905
3728.32	31.66230267
3728.375	31.06717051
3728.43	30.45793114
3728.485	29.83603562
3728.54	29.20293784
3728.595	28.56008418
3728.65	27.90890365
3728.705	27.25079883
3728.76	26.58713746
3728.815	25.91924487
3728.87	25.24839721
3728.925	24.57581554
3728.98	23.9026608
3729.035	23.23002974
3729.09	22.55895168
3729.145	21.89038627
3729.2	21.22522212
3729.255	20.56427624
3729.31	19.90829439
3729.365	19.25795207
3729.42	18.61385628
3729.475	17.97654784
3729.53	17.34650423
3729.585	16.72414283
3729.64	16.10982451
3729.695	15.50385746
3729.75	14.90650116
3729.805	14.31797041
3729.86	13.7384394
3729.915	13.16804569
3729.97	12.60689404
3730.025	12.05506018
3730.08	11.51259425
3730.135	10.97952413
3730.19	10.45585848
3730.245	9.94158948
3730.3	9.436695407
3730.355	8.941142877
3730.41	8.454888854
3730.465	7.97788242
3730.52	7.510066299
3730.575	7.051378164
3730.63	6.601751733
3730.685	6.161117685
3730.74	5.729404393
3730.795	5.306538509
3730.85	4.892445408
3730.905	4.487049517
3730.96	4.090274537
3731.015	3.702043577
3731.07	3.322279217
3731.125	2.950903518
3731.18	2.587837971
3731.235	2.233003431
3731.29	1.88632001
3731.345	1.547706964
3731.4	1.217082572
3731.455	0.89436401
3731.51	0.579467236
3731.565	0.27230688
3731.62	-0.02720385
3731.675	-0.319153249
3731.73	-0.603631172
3731.785	-0.880729079
3731.84	-1.150540056
3731.895	-1.413158817
3731.95	-1.668681686
3732.005	-1.917206562
3732.06	-2.158832865
3732.115	-2.393661465
3732.17	-2.621794602
3732.225	-2.843335783
3732.28	-3.058389676
3732.335	-3.267061992
3732.39	-3.469459358
3732.445	-3.665689185
3732.5	-3.855859532
3732.555	-4.040078966
3732.61	-4.218456419
3732.665	-4.391101052
3732.72	-4.558122106
3732.775	-4.719628776
3732.83	-4.875730063
3732.885	-5.026534653
3732.94	-5.172150787
3732.995	-5.312686137
3733.05	-5.448247696
3733.105	-5.578941666
3733.16	-5.704873354
3733.215	-5.826147079
3733.27	-5.94286608
3733.325	-6.055132433
3733.38	-6.163046978
3733.435	-6.266709246
3733.49	-6.3662174
3733.545	-6.461668177
3733.6	-6.553156837
3733.655	-6.640777124
3733.71	-6.72462122
3733.765	-6.804779722
3733.82	-6.881341607
3733.875	-6.954394215
3733.93	-7.024023229
3733.985	-7.090312662
3734.04	-7.153344852
3734.095	-7.213200452
3734.15	-7.269958432
3734.205	-7.32369608
3734.26	-7.374489009
3734.315	-7.422411163
3734.37	-7.467534828
3734.425	-7.509930647
3734.48	-7.549667631
3734.535	-7.586813183
3734.59	-7.621433109
3734.645	-7.653591645
3734.7	-7.683351473
3734.755	-7.710773748
3734.81	-7.735918123
3734.865	-7.758842769
3734.92	-7.779604403
3734.975	-7.798258317
3735.03	-7.814858401
3735.085	-7.829457171
3735.14	-7.842105798
3735.195	-7.852854135
3735.25	-7.861750742
3735.305	-7.868842921
3735.36	-7.874176735
3735.415	-7.877797043
3735.47	-7.879747523
3735.525	-7.880070703
3735.58	-7.878807987
3735.635	-7.87599968
3735.69	-7.871685017
3735.745	-7.865902189
3735.8	-7.85868837
3735.855	-7.85007974
3735.91	-7.840111512
3735.965	-7.828817958
3736.02	-7.816232429
3736.075	-7.802387385
3736.13	-7.787314414
3736.185	-7.771044256
3736.24	-7.753606826
3736.295	-7.735031237
3736.35	-7.715345818
3736.405	-7.69457814
3736.46	-7.672755034
3736.515	-7.649902609
3736.57	-7.626046276
3736.625	-7.601210764
3736.68	-7.57542014
3736.735	-7.548697828
3736.79	-7.521066623
3736.845	-7.492548714
3736.9	-7.463165695
3736.955	-7.432938588
3737.01	-7.401887851
3737.065	-7.370033402
3737.12	-7.337394625
3737.175	-7.303990395
3737.23	-7.269839083
3737.285	-7.234958576
3737.34	-7.199366289
3737.395	-7.163079174
3737.45	-7.126113742
3737.505	-7.088486065
3737.56	-7.050211795
3737.615	-7.011306176
3737.67	-6.971784049
3737.725	-6.931659869
3737.78	-6.890947717
3737.835	-6.849661302
3737.89	-6.807813982
3737.945	-6.765418765
3738	-6.722488324
3738.055	-6.679035004
3738.11	-6.635070832
3738.165	-6.590607525
3738.22	-6.545656499
3738.275	-6.500228877
3738.33	-6.454335498
3738.385	-6.407986923
3738.44	-6.361193445
3738.495	-6.313965095
3738.55	-6.266311648
3738.605	-6.218242631
3738.66	-6.169767333
3738.715	-6.120894804
3738.77	-6.07163387
3738.825	-6.021993132
3738.88	-5.971980978
3738.935	-5.921605584
3738.99	-5.870874921
3739.045	-5.819796763
3739.1	-5.76837869
3739.155	-5.716628092
3739.26	-5.616872488
3739.37	-5.511144244
3739.48	-5.404220451
3739.59	-5.296151375
3739.7	-5.186984884
3739.775	-5.111968962
3739.83	-5.056672637
3739.885	-5.001126192
3739.94	-4.945334839
3739.995	-4.889303658
3740.05	-4.833037606
3740.105	-4.776541522
3740.16	-4.719820126
3740.215	-4.662878027
3740.27	-4.605719726
3740.325	-4.548349615
3740.38	-4.490771982
3740.435	-4.432991016
3740.49	-4.375010808
3740.545	-4.316835351
3740.6	-4.258468548
3740.655	-4.199914208
3740.71	-4.141176055
3740.765	-4.082257727
3740.82	-4.023162778
3740.875	-3.963894681
3740.93	-3.90445683
3740.985	-3.844852543
3741.04	-3.785085063
3741.095	-3.725157561
3741.15	-3.665073137
3741.205	-3.604834822
3741.26	-3.544445583
3741.315	-3.48390832
3741.37	-3.42322587
3741.425	-3.362401009
3741.48	-3.301436456
3741.535	-3.24033487
3741.59	-3.179098854
3741.645	-3.117730958
3741.7	-3.056233679
3741.755	-2.994609463
3741.81	-2.932860705
3741.865	-2.870989754
3741.92	-2.80899891
3741.975	-2.74689043
3742.03	-2.684666527
3742.085	-2.62232937
3742.14	-2.559881088
3742.195	-2.497323771
3742.25	-2.434659469
3742.305	-2.371890196
3742.36	-2.30901793
3742.415	-2.246044614
3742.47	-2.182972157
3742.525	-2.119802437
3742.58	-2.0565373
3742.635	-1.993178561
3742.69	-1.929728008
3742.745	-1.866187401
3742.8	-1.802558471
3742.855	-1.738842925
3742.91	-1.675042445
3742.965	-1.61115869
3743.02	-1.547193295
3743.075	-1.483147873
3743.13	-1.419024017
3743.185	-1.354823301
3743.24	-1.290547277
3743.295	-1.226197483
3743.35	-1.161775435
3743.405	-1.097282637
3743.46	-1.032720574
3743.515	-0.968090719
3743.57	-0.903394528
3743.625	-0.838633447
3743.68	-0.773808908
3743.735	-0.708922331
3743.79	-0.643975126
3743.845	-0.578968691
3743.9	-0.513904418
3743.955	-0.448783687
3744.01	-0.383607871
3744.065	-0.318378336
3744.12	-0.25309644
3744.175	-0.187763535
3744.23	-0.12238097
3744.285	-0.056950085
3744.34	0.008527781
3744.395	0.074051295
3744.45	0.139619126
3744.505	0.205229947
3744.56	0.270882431
3744.615	0.336575254
3744.67	0.402307095
3744.725	0.468076629
3744.78	0.533882536
3744.835	0.599723492
3744.89	0.665598175
3744.945	0.731505261
3745	0.797443423
3745.055	0.863411333
3745.11	0.929407662
3745.165	0.995431077
3745.22	1.06148024
3745.275	1.127553813
3745.33	1.193650451
3745.385	1.259768808
3745.44	1.32590753
3745.495	1.392065262
3745.55	1.458240639
3745.605	1.524432296
3745.66	1.590638859
3745.715	1.656858949
3745.77	1.72309118
3745.825	1.789334161
3745.88	1.855586494
3745.935	1.921846774
3745.99	1.988113588
3746.045	2.054385519
3746.1	2.120661139
3746.155	2.186939014
3746.21	2.253217702
3746.265	2.319495755
3746.32	2.385771715
3746.375	2.452044116
3746.43	2.518311485
3746.485	2.584572342
3746.54	2.650825194
3746.595	2.717068545
3746.65	2.783300888
3746.705	2.849520707
3746.76	2.91572648
3746.815	2.981916673
3746.87	3.048089747
3746.925	3.114244153
3746.98	3.180378332
3747.035	3.24649072
3747.09	3.31257974
3747.145	3.378643811
3747.2	3.444681342
3747.255	3.510690732
3747.31	3.576670374
3747.365	3.642618653
3747.42	3.708533943
3747.475	3.774414614
3747.53	3.840259025
3747.585	3.90606553
3747.64	3.971832472
3747.695	4.03755819
3747.75	4.103241013
3747.805	4.168879264
3747.86	4.23447126
3747.915	4.300015308
3747.97	4.365509713
3748.025	4.430952768
3748.08	4.496342765
3748.135	4.561677986
3748.19	4.626956708
3748.245	4.692177204
3748.3	4.757337739
3748.355	4.822436575
3748.41	4.887471967
3748.465	4.952442167
3748.52	5.017345421
3748.575	5.082179972
3748.63	5.146944057
3748.685	5.211635911
3748.74	5.276253764
3748.795	5.340795845
3748.85	5.405260377
3748.905	5.469645583
3748.96	5.533949682
3749.015	5.598170891
3749.07	5.662307424
3749.125	5.726357497
3749.18	5.790319321
